class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16
1,qid:843,0,3,0,3,1,1,0,0,0,3,3,14,7,3,2.4,4
0,qid:843,1,0,1,0,3,4,0,0,0,1,8,18,7,2,1.4,2
0,qid:844,2,1,0,1,1,2,0,0,2,1,5,16,6,0,2,3
1,qid:844,1,0,1,1,3,4,0,0,0,1,6,17,9,2,1.8,4
0,qid:845,1,0,0,1,2,3,0,0,0,3,7,18,6,1,1.5,2
1,qid:845,0,0,0,1,1,2,0,1,0,0,5,11,5,0,1.6,2
1,qid:846,0,0,2,4,3,1,0,0,1,1,4,17,6,0,2.3,3
0,qid:846,2,1,1,0,1,2,0,0,1,0,7,16,7,1,2.7,4
0,qid:847,0,1,3,4,1,0,0,0,0,1,6,16,8,1,2.6,3
1,qid:847,1,0,0,1,2,0,0,0,0,0,1,5,2,1,1.5,2
0,qid:848,1,2,1,2,4,2,0,1,0,0,7,20,10,3,1.6,2
1,qid:848,0,0,2,0,2,0,0,0,0,0,2,6,2,1,1.5,2
1,qid:849,1,1,1,3,0,4,0,0,0,2,5,18,8,1,1.9,3
0,qid:849,1,1,1,2,6,1,0,1,1,2,7,23,11,1,2.3,3
0,qid:850,0,4,1,3,1,2,0,0,0,1,5,17,9,2,2.7,3
1,qid:850,0,0,1,4,1,4,0,0,0,1,5,16,5,2,2,3
0,qid:851,2,2,2,0,1,1,0,0,1,1,5,15,6,1,2,3
1,qid:851,1,0,1,1,0,2,0,0,1,0,3,9,3,1,2,3
1,qid:852,1,1,1,1,0,2,0,0,0,1,3,10,5,1,1.6,2
0,qid:852,1,1,4,2,1,5,1,0,0,2,5,22,9,3,1.6,3
0,qid:853,2,1,0,1,1,4,1,0,0,0,5,15,7,2,1.6,3
1,qid:853,0,1,1,1,0,2,0,1,0,0,2,8,3,0,2,3
0,qid:854,1,0,0,0,2,3,0,0,0,2,5,13,5,0,1.4,2
1,qid:854,0,1,0,2,3,1,0,0,0,1,5,13,6,1,2,2
0,qid:855,1,1,0,3,3,1,0,1,0,2,7,19,8,2,2.8,4
1,qid:855,2,1,2,1,2,5,0,1,0,1,7,22,9,2,1.7,3
0,qid:856,0,2,2,1,3,2,0,0,1,2,2,15,9,2,2.3,3
1,qid:856,2,1,0,0,2,7,0,0,0,0,5,19,7,2,2.3,4
0,qid:857,0,1,1,2,1,2,0,0,1,0,5,14,6,2,2.7,3
1,qid:857,0,1,0,0,1,4,0,0,1,0,1,8,3,1,1.7,2
1,qid:858,1,1,0,0,1,1,0,0,0,1,2,7,2,1,1,1
0,qid:858,0,0,2,1,0,1,0,0,0,0,4,8,3,1,1,1
0,qid:859,1,0,0,0,1,1,1,0,0,0,3,8,3,1,2,3
1,qid:859,0,1,2,2,2,1,0,0,1,1,4,17,5,1,2.4,3
1,qid:860,1,0,1,2,1,2,0,0,1,0,5,13,6,0,2.2,3
0,qid:860,2,0,3,4,1,1,0,0,1,0,8,20,6,1,2,3
0,qid:861,2,0,0,1,1,4,0,0,0,0,7,15,4,1,1.5,2
1,qid:861,2,0,0,1,0,1,0,0,0,0,3,7,3,0,2,3
0,qid:862,0,0,0,1,3,3,1,0,0,1,4,13,5,2,1.6,2
1,qid:862,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0
0,qid:863,1,0,0,0,2,2,0,0,0,1,2,8,2,0,1,1
1,qid:863,1,1,0,2,1,2,0,0,0,0,4,12,6,0,2.2,3
0,qid:864,0,0,1,0,3,3,0,0,0,0,5,13,5,1,1.6,2
1,qid:864,0,1,2,0,1,2,0,0,1,0,4,14,5,1,2,3
1,qid:865,1,0,1,0,1,3,0,0,0,0,3,9,4,1,1.5,2
0,qid:865,1,1,1,0,3,3,1,0,1,0,8,22,11,2,2,3
1,qid:866,0,0,1,1,1,4,0,0,0,0,7,14,6,1,1.8,3
0,qid:866,1,0,1,0,1,4,0,0,1,3,6,17,8,4,1.6,2
0,qid:867,1,0,0,1,3,4,0,1,0,2,5,18,9,2,1.9,2
1,qid:867,0,0,0,1,0,3,0,0,1,1,2,8,4,0,1.8,3
0,qid:868,1,2,2,1,2,4,0,0,1,0,7,22,9,2,2.3,4
1,qid:868,0,0,1,2,1,5,0,0,0,0,7,17,9,3,2.3,3
1,qid:869,0,0,0,0,0,2,0,0,0,1,1,4,2,0,1.5,2
0,qid:869,0,2,2,0,2,2,0,0,0,0,5,13,6,1,1.3,2
0,qid:870,0,0,2,1,0,4,0,0,0,0,7,14,6,2,2.2,4
1,qid:870,0,0,0,0,1,1,0,0,0,0,1,3,1,0,1,1
0,qid:871,1,1,2,1,0,4,1,0,0,1,4,15,7,2,1.6,3
1,qid:871,1,0,0,0,2,2,0,0,0,0,4,9,3,1,1.7,2
0,qid:872,0,1,0,1,1,1,0,0,1,1,3,9,3,1,1.3,2
1,qid:872,0,0,0,0,2,2,0,0,0,2,1,7,3,2,1.3,2
1,qid:873,0,0,0,2,0,0,0,0,0,2,0,4,2,0,1.5,2
0,qid:873,1,0,1,3,3,2,0,0,0,1,7,18,8,4,2,3
0,qid:874,0,0,0,0,1,2,0,0,0,0,4,8,3,0,2,3
1,qid:874,0,0,0,1,2,2,0,0,0,0,5,10,4,1,2,3
1,qid:875,0,0,0,0,3,2,0,0,1,1,3,10,4,2,1.8,3
0,qid:875,0,1,0,0,1,4,0,0,0,1,3,11,6,1,2.5,3
1,qid:876,0,0,1,2,0,0,0,0,0,0,3,6,2,1,1.5,2
0,qid:876,0,0,0,1,4,5,0,0,0,1,3,14,4,1,2.5,4
0,qid:877,2,1,1,1,1,4,0,1,0,2,8,22,7,1,2.4,4
1,qid:877,0,1,0,1,1,0,0,0,0,0,5,11,5,1,1.6,3
1,qid:878,1,0,1,0,1,0,0,1,0,0,2,6,2,0,1.5,2
0,qid:878,0,0,1,0,3,0,0,1,0,0,2,7,4,1,1.3,2
1,qid:879,2,0,0,0,4,3,0,0,0,1,7,17,8,3,1.9,3
0,qid:879,2,0,1,2,2,1,0,0,0,0,6,15,7,1,1.4,2
1,qid:880,0,0,2,0,3,1,0,0,1,0,3,10,4,1,1.5,2
0,qid:880,1,0,3,4,5,2,0,0,1,0,6,22,7,0,2.3,4
1,qid:881,0,0,1,2,4,1,0,0,1,1,3,13,5,2,1.6,2
0,qid:881,0,0,0,1,2,1,1,0,0,1,4,10,4,1,1.8,3
0,qid:882,0,0,2,1,2,2,0,1,0,0,2,10,2,0,1,1
1,qid:882,1,1,0,0,1,1,0,0,0,1,2,7,3,0,1.7,2
0,qid:883,0,1,0,2,2,3,0,0,0,0,5,13,7,2,1.3,2
1,qid:883,0,0,1,0,0,1,0,2,0,0,1,5,1,1,1,1
0,qid:884,0,0,1,1,3,2,0,1,0,0,4,12,3,2,2,3
1,qid:884,0,0,0,0,0,2,0,0,1,0,1,4,0,0,0,0
0,qid:885,1,0,2,4,3,3,1,0,1,2,4,21,9,0,2.3,3
1,qid:885,0,3,3,3,0,2,0,1,0,0,7,19,8,1,2,3
0,qid:886,0,1,0,1,4,4,0,1,0,1,5,17,6,2,1.3,2
1,qid:886,0,0,0,2,2,1,0,0,1,0,2,8,5,1,2.2,3
1,qid:887,0,0,0,0,1,0,0,0,0,0,3,5,1,1,1,1
0,qid:887,0,3,1,0,0,3,0,0,0,0,4,11,4,1,1.5,2
0,qid:888,0,2,1,2,1,0,0,0,0,0,6,12,4,1,2,3
1,qid:888,0,0,0,1,0,2,0,0,0,0,3,6,3,0,1.3,2
1,qid:889,0,0,1,3,4,1,0,0,0,3,6,18,8,2,1.9,2
0,qid:889,1,5,1,1,0,2,0,0,0,0,10,22,8,1,2.9,5
0,qid:890,1,2,1,2,1,1,0,1,1,0,7,18,6,1,3,5
1,qid:890,0,2,0,3,1,2,0,0,0,1,8,18,8,3,2,3
1,qid:891,0,1,1,0,2,0,0,0,1,1,2,8,5,0,1.4,2
0,qid:891,1,1,1,5,3,0,0,1,1,3,4,21,8,2,1.3,2
0,qid:892,0,4,0,1,2,3,0,1,1,1,8,21,7,3,1.9,2
1,qid:892,3,0,1,0,0,1,0,0,0,1,4,10,4,0,1.5,2
1,qid:893,1,2,1,1,2,2,0,1,0,1,4,15,7,2,1.4,2
0,qid:893,1,2,1,1,1,0,0,1,0,0,4,12,4,1,1,1
0,qid:894,2,2,0,2,1,1,0,0,0,1,8,18,5,2,2.8,4
1,qid:894,1,2,0,3,2,1,1,0,0,0,7,17,9,1,3.1,5
0,qid:895,2,1,1,0,1,2,0,0,3,2,3,16,4,2,1.8,2
1,qid:895,1,3,1,1,1,1,0,0,0,0,5,13,6,2,1,1
0,qid:896,0,1,0,3,4,2,0,2,1,1,5,19,9,3,2.3,3
1,qid:896,2,1,1,3,2,2,0,1,0,1,6,19,7,1,1.3,2
1,qid:897,0,0,2,1,4,0,0,1,0,0,6,16,5,1,1.8,3
0,qid:897,0,1,4,3,3,1,0,1,0,0,8,22,8,1,2.5,4
0,qid:898,2,2,2,2,2,1,0,0,2,0,7,21,8,1,3,4
1,qid:898,1,0,0,1,2,2,0,0,0,0,4,10,4,1,1.3,2
0,qid:899,1,0,1,3,0,4,1,0,0,3,6,19,6,3,1.5,2
1,qid:899,3,0,1,0,3,2,0,0,0,1,4,14,6,2,1.8,3
1,qid:900,1,0,0,1,1,3,0,1,0,4,4,16,7,2,1.7,3
0,qid:900,1,1,0,0,1,4,0,0,0,1,5,13,5,3,1,1
1,qid:901,0,0,0,1,1,1,0,0,0,0,1,4,1,0,1,1
0,qid:901,0,1,0,2,1,1,0,0,0,0,3,8,4,1,2,2
1,qid:902,0,1,1,2,0,2,0,0,0,0,5,11,5,1,1.4,2
0,qid:902,0,1,2,3,1,2,2,2,0,1,5,22,9,2,1.3,2
1,qid:903,1,2,0,0,3,4,0,0,1,1,6,18,9,2,2.4,3
0,qid:903,0,0,0,1,2,6,0,0,0,2,8,19,8,2,3,3
0,qid:904,1,1,0,0,1,6,0,0,0,0,5,14,7,2,2.9,4
1,qid:904,0,0,0,1,1,4,0,0,0,0,5,11,3,0,1.7,2
1,qid:905,3,0,2,1,0,4,0,0,1,1,6,20,8,2,1.8,3
0,qid:905,1,0,1,3,1,1,0,0,2,1,4,14,5,1,1.8,2
1,qid:906,0,1,0,2,0,1,0,0,0,0,3,7,2,1,1,1
0,qid:906,0,3,1,1,1,5,0,0,0,1,7,19,7,1,1.7,3
0,qid:907,2,0,1,2,0,7,0,0,1,2,3,18,8,2,1.8,3
1,qid:907,0,1,2,3,1,5,0,0,1,2,5,20,10,2,2.2,3
1,qid:908,1,1,0,1,0,1,0,0,0,0,2,6,2,0,1.5,2
0,qid:908,0,1,0,0,2,7,0,0,0,3,6,19,5,2,2,2
0,qid:909,0,0,1,5,2,4,0,0,0,0,9,21,10,5,2.7,4
1,qid:909,0,2,0,0,4,2,0,0,0,2,4,14,7,2,2,4
1,qid:910,0,0,1,2,1,2,0,0,0,0,7,13,5,2,1.6,3
0,qid:910,1,2,1,1,2,1,0,0,0,2,5,15,5,2,1.8,2
1,qid:911,0,1,1,2,2,2,0,0,0,0,7,15,7,2,1.4,2
0,qid:911,1,1,6,2,2,1,0,0,0,1,6,20,10,2,1.3,2
1,qid:912,0,2,2,2,2,5,0,0,0,1,4,18,6,0,1.7,2
0,qid:912,1,2,1,3,2,3,2,0,0,2,7,24,10,4,2.3,2
1,qid:913,0,1,1,1,1,0,0,1,0,0,2,7,4,1,1,1
0,qid:913,0,0,1,0,0,3,0,0,0,0,8,12,2,2,1.5,2
0,qid:914,1,1,2,1,2,2,0,1,1,3,5,19,8,1,1.8,2
1,qid:914,1,1,0,0,3,4,0,0,0,0,7,16,7,3,1.7,2
0,qid:915,0,1,1,2,3,3,0,0,0,0,5,15,6,2,1.5,2
1,qid:915,0,0,2,2,1,0,0,1,0,1,2,9,2,1,1.5,2
1,qid:916,1,0,0,0,0,6,0,0,0,0,8,16,8,3,2,3
0,qid:916,0,1,1,2,0,2,0,0,0,3,4,15,5,2,2,2
0,qid:917,0,1,1,0,1,4,0,1,0,0,4,13,6,3,1.3,2
1,qid:917,0,1,0,0,0,3,0,0,0,0,4,8,2,1,1.5,2
1,qid:918,0,0,0,3,3,3,0,0,0,1,8,19,6,3,2.3,3
0,qid:918,1,0,2,0,1,1,1,1,0,0,3,10,3,2,1.3,2
1,qid:919,0,0,1,0,3,5,0,1,0,1,7,18,8,3,1.6,3
0,qid:919,1,0,2,1,2,4,0,0,0,3,10,23,9,4,1.3,2
1,qid:920,1,1,1,1,0,3,0,0,1,0,4,12,5,1,1.2,2
0,qid:920,2,2,0,3,0,3,0,0,0,4,8,22,8,2,1.5,3
1,qid:921,1,0,1,2,1,1,0,0,0,3,3,12,4,2,2,3
0,qid:921,1,1,0,2,3,1,0,0,0,1,5,14,7,2,2.4,3
0,qid:922,1,1,0,0,1,9,0,1,0,1,7,21,10,4,2.4,3
1,qid:922,2,2,0,0,0,0,0,1,0,0,2,7,3,0,1.3,2
1,qid:923,3,1,0,1,1,1,0,0,0,1,5,13,7,1,1.9,2
0,qid:923,2,2,1,1,1,3,0,0,0,1,8,19,7,3,2,2
1,qid:924,0,1,2,1,1,3,0,0,0,0,6,14,6,2,1.5,2
0,qid:924,0,0,0,1,3,1,0,1,0,0,2,8,4,1,2.3,3
0,qid:925,0,1,2,4,0,2,0,0,1,1,5,16,6,2,1.5,2
1,qid:925,0,2,1,3,1,3,0,0,1,1,4,16,5,1,2.4,4
0,qid:926,3,0,0,0,1,0,0,0,0,1,2,7,3,1,1.3,2
1,qid:926,0,0,1,0,0,2,0,0,0,0,2,5,1,1,1,1
1,qid:927,0,0,0,0,1,1,0,0,0,0,2,4,1,1,1,1
0,qid:927,0,0,0,0,3,3,0,1,0,0,4,11,6,3,1.7,3
0,qid:928,3,1,0,0,2,2,0,1,0,4,8,22,8,3,1.9,3
1,qid:928,2,1,0,0,2,4,0,1,1,0,5,16,10,3,2.4,4
0,qid:929,2,0,0,2,3,2,0,0,0,3,5,18,8,1,2.1,2
1,qid:929,1,0,1,0,1,1,0,0,0,1,3,8,3,1,1.7,2
1,qid:930,1,1,0,2,0,2,0,0,0,1,7,14,5,2,1.8,3
0,qid:930,2,0,0,1,0,3,0,0,0,2,7,16,4,2,1.8,3
0,qid:931,0,1,0,0,1,4,0,1,0,1,5,14,5,1,1.2,2
1,qid:931,0,0,1,1,2,6,0,0,0,1,8,19,9,2,2.1,3
0,qid:932,0,2,1,0,3,3,0,0,0,1,6,17,8,2,2,4
1,qid:932,0,1,0,1,0,7,0,0,0,3,6,18,6,3,1.7,2
1,qid:933,1,0,0,0,1,3,0,0,1,0,3,9,3,2,1.7,2
0,qid:933,0,2,1,0,0,2,0,0,0,0,7,12,4,1,1.5,2
0,qid:934,3,0,0,0,1,3,0,1,0,1,5,15,7,3,2,2
1,qid:934,0,0,1,0,1,3,0,0,0,0,3,9,2,0,1.5,2
0,qid:935,0,0,0,1,2,3,0,0,0,1,5,12,5,0,2.6,4
1,qid:935,0,0,1,0,1,1,0,0,1,0,1,5,3,0,1.7,2
0,qid:936,0,2,0,2,3,5,0,0,1,0,9,22,9,2,2,3
1,qid:936,1,0,0,0,1,0,0,1,0,0,0,3,1,0,1,1
1,qid:937,1,0,1,0,1,4,0,0,0,0,5,12,4,1,1.5,2
0,qid:937,3,0,1,3,0,7,0,1,0,2,5,22,9,2,2,4
1,qid:938,2,0,0,1,0,2,0,0,0,1,6,12,4,1,1.5,2
0,qid:938,1,1,1,0,1,7,0,0,0,2,7,20,8,3,2.3,4
0,qid:939,0,1,2,3,2,2,0,0,0,0,3,14,8,1,2.5,4
1,qid:939,2,0,1,0,0,1,0,0,0,1,2,7,3,1,2,3
0,qid:940,0,0,1,1,2,6,0,0,0,1,6,17,6,2,2,3
1,qid:940,1,0,1,2,0,0,0,0,0,0,4,8,2,1,1,1
1,qid:941,3,0,1,1,0,2,0,0,0,0,6,13,5,1,1.8,3
0,qid:941,2,0,0,0,2,7,0,0,0,1,7,19,7,1,2,3
1,qid:942,0,0,0,1,1,1,0,0,0,0,5,9,3,1,1.3,2
0,qid:942,2,2,2,1,1,1,0,0,0,0,5,14,7,3,1.1,2
0,qid:943,2,1,0,2,2,2,0,0,0,0,7,17,7,2,2.7,4
1,qid:943,0,0,1,1,2,1,0,0,0,1,5,12,4,1,1.8,2
0,qid:944,3,0,1,0,0,2,0,2,0,0,5,16,5,1,2.2,3
1,qid:944,1,1,1,1,3,2,0,0,1,0,4,15,7,2,2.6,3
0,qid:945,2,0,0,3,3,1,0,0,1,0,7,21,8,2,1.5,2
1,qid:945,1,1,1,2,0,1,0,0,0,1,5,13,4,1,2,3
0,qid:946,3,1,0,1,2,3,0,1,0,2,5,18,7,1,1.9,2
1,qid:946,0,0,1,2,2,1,1,1,0,0,6,15,6,1,1.5,2
0,qid:947,1,0,2,2,2,2,0,1,0,0,8,19,7,1,2.7,3
1,qid:947,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0
0,qid:948,1,1,0,1,1,3,0,0,0,0,5,12,5,1,2.6,4
1,qid:948,0,2,1,0,1,2,0,1,0,0,3,11,5,1,1.4,2
1,qid:949,0,0,0,0,0,2,0,0,0,0,3,5,1,0,1,1
0,qid:949,3,0,1,2,0,1,0,0,1,1,5,15,5,1,1.4,2
1,qid:950,3,1,0,0,1,1,0,0,0,0,5,11,5,1,2.2,3
0,qid:950,1,0,1,1,1,3,0,1,1,1,4,14,6,3,1.3,2
1,qid:951,2,2,0,2,3,3,0,1,3,0,2,18,8,1,1.9,3
0,qid:951,3,1,1,3,2,2,0,2,1,0,7,22,12,4,1.8,2
1,qid:952,3,0,4,0,1,0,0,1,0,0,5,14,6,1,1.8,2
0,qid:952,1,0,3,0,0,1,0,1,0,0,3,10,5,0,1.6,2
0,qid:953,4,1,1,1,1,2,1,0,0,1,6,18,8,2,1.4,2
1,qid:953,2,0,2,0,2,6,0,0,0,1,6,19,6,0,1.8,2
0,qid:954,1,1,1,1,1,5,0,0,1,0,8,20,9,3,1.7,2
1,qid:954,1,0,0,2,1,5,0,1,0,1,5,16,6,3,1.3,2
1,qid:955,2,0,1,1,0,2,0,0,2,0,6,14,5,2,1.6,3
0,qid:955,2,1,0,3,4,1,0,1,1,2,8,23,10,1,1.9,3
1,qid:956,1,1,1,0,3,1,0,0,2,1,6,16,5,1,1.2,2
0,qid:956,0,3,2,0,3,5,0,1,1,0,6,22,10,1,1.5,2
1,qid:957,1,0,0,3,0,3,0,1,0,0,4,13,5,0,1.4,2
0,qid:957,0,1,1,4,1,2,0,0,1,2,6,19,8,1,2.8,4
0,qid:958,1,1,0,4,1,4,0,0,0,2,7,20,8,3,1.6,2
1,qid:958,0,0,1,1,2,1,0,0,0,0,3,8,4,1,1.8,2
0,qid:959,2,1,2,0,1,2,0,0,0,0,6,14,7,3,1.4,2
1,qid:959,3,0,2,0,1,1,0,1,0,0,3,11,4,0,2,3
1,qid:960,0,0,1,4,2,4,0,1,1,0,5,19,10,2,1.9,2
0,qid:960,3,2,1,3,3,0,0,0,0,0,9,22,10,2,1.8,3
0,qid:961,2,0,0,3,3,5,0,2,1,0,5,22,10,1,2.8,4
1,qid:961,4,2,0,1,3,0,0,0,0,1,8,19,7,1,2.6,4
0,qid:962,0,3,0,1,3,1,0,0,0,2,5,15,6,2,1.2,2
1,qid:962,1,0,0,2,2,3,0,0,1,0,6,16,5,2,3,5
0,qid:963,2,1,0,4,3,2,0,0,2,1,7,23,10,1,2.1,3
1,qid:963,2,2,3,0,0,0,0,0,1,0,7,16,6,1,2.3,3
1,qid:964,0,1,1,0,1,4,0,0,0,2,7,16,5,2,2.2,4
0,qid:964,2,1,2,0,2,2,0,0,0,0,9,19,9,2,2.9,4
1,qid:965,1,2,0,2,1,3,0,1,1,0,3,14,4,1,1.5,2
0,qid:965,5,2,1,0,1,2,0,0,0,0,9,21,11,1,2.7,5
1,qid:966,0,0,0,2,1,2,0,0,1,0,3,9,4,0,2.3,3
0,qid:966,0,2,3,4,1,1,0,2,1,2,4,20,9,1,2.6,3
1,qid:967,0,2,1,4,0,3,1,0,0,1,5,17,9,1,2.4,3
0,qid:967,0,0,1,2,0,2,0,2,0,1,4,12,4,1,1.5,2
1,qid:968,2,0,0,0,3,1,0,1,0,1,2,10,3,1,1.3,2
0,qid:968,1,1,2,0,2,4,0,1,0,0,8,22,9,2,1.8,3
0,qid:969,0,0,0,2,1,4,1,0,1,1,5,18,9,2,2.2,3
1,qid:969,2,0,1,1,2,5,0,1,0,0,7,21,8,2,1.4,2
1,qid:970,2,0,0,1,2,3,0,0,1,1,6,19,7,2,1.6,3
0,qid:970,2,1,1,1,1,4,0,0,0,0,8,19,8,4,1.6,2
1,qid:971,0,1,0,0,2,3,0,0,0,1,6,17,8,1,2.8,5
0,qid:971,0,0,2,1,2,2,0,0,0,0,9,19,6,4,1.7,2
0,qid:972,0,1,0,2,0,3,0,1,0,2,7,18,7,3,2.1,4
1,qid:972,0,0,0,0,0,0,1,1,0,0,1,3,1,0,1,1
1,qid:973,0,1,1,0,0,1,0,0,0,0,2,5,2,1,1.5,2
0,qid:973,1,0,1,4,2,4,0,2,0,0,7,21,9,1,1.8,3
0,qid:974,1,3,0,6,0,2,0,0,1,0,9,22,11,4,2.3,2
1,qid:974,0,0,1,2,4,4,0,0,0,1,9,22,10,3,2.1,3
1,qid:975,0,1,0,4,1,1,0,0,0,1,5,13,5,2,2,2
0,qid:975,1,0,1,3,1,1,0,0,1,1,6,15,6,0,2.2,3
1,qid:976,0,1,1,1,1,1,0,0,0,1,4,10,3,0,1.3,2
0,qid:976,1,1,3,1,2,3,0,0,0,0,7,18,6,1,2.5,4
0,qid:977,0,2,2,3,2,2,1,0,0,0,8,20,6,2,2,4
1,qid:977,1,1,1,2,1,5,0,0,0,0,10,21,10,4,2.1,3
0,qid:978,1,0,0,1,0,12,1,0,0,0,4,19,11,3,2.5,5
1,qid:978,0,0,1,2,3,2,0,0,0,0,7,15,6,2,1.8,2
1,qid:979,1,0,1,2,2,10,0,0,2,0,5,23,8,1,2,2
0,qid:979,1,0,0,1,5,3,0,1,0,0,9,20,8,2,2,4
1,qid:980,0,1,1,1,2,2,0,0,1,0,5,13,4,0,1.3,2
0,qid:980,0,0,2,1,2,1,0,0,0,1,5,12,4,1,2.5,4
0,qid:981,0,0,0,0,2,8,0,0,0,1,7,18,8,2,2.1,3
1,qid:981,0,1,0,0,2,1,0,0,0,0,4,8,3,1,2,3
0,qid:982,1,1,0,1,2,1,0,0,0,0,5,11,5,2,1.4,2
1,qid:982,0,0,1,0,1,2,0,0,0,0,5,9,2,0,1.5,2
1,qid:983,0,0,0,2,3,4,0,0,1,1,3,14,4,2,2.3,3
0,qid:983,0,0,0,2,0,5,0,0,0,0,5,12,4,3,1.5,2
1,qid:984,0,0,0,1,3,5,0,0,1,0,4,14,5,0,2,3
0,qid:984,2,0,0,0,0,3,0,0,0,0,4,9,3,1,1.3,2
0,qid:985,0,1,0,1,1,1,0,0,0,0,5,10,3,1,1.7,2
1,qid:985,0,0,0,0,1,4,0,0,0,1,2,8,2,1,1.5,2
0,qid:986,0,1,0,3,0,4,0,0,0,2,8,18,8,2,2.8,5
1,qid:986,0,0,0,1,2,4,1,0,0,0,7,15,6,1,1.7,2
0,qid:987,0,0,0,2,0,3,0,1,0,0,4,10,4,0,1.8,2
1,qid:987,1,0,0,0,1,1,0,0,0,2,2,7,2,1,1,1
0,qid:988,0,0,0,2,0,8,0,0,0,2,8,20,8,2,2,2
1,qid:988,1,0,1,0,1,3,0,0,0,0,4,10,3,0,2,3
0,qid:989,0,0,1,0,1,2,0,0,0,1,5,10,3,1,2,3
1,qid:989,0,0,0,0,1,3,0,0,0,0,4,8,3,1,1.7,2
1,qid:990,0,0,0,0,2,3,0,0,0,0,4,9,3,2,1.7,2
0,qid:990,0,0,0,3,1,5,0,0,0,1,6,16,7,3,2.9,4
1,qid:991,0,0,0,1,1,4,0,0,0,0,4,10,3,1,2,3
0,qid:991,0,0,0,0,1,5,0,0,0,1,5,12,4,1,1.8,2
1,qid:992,0,0,0,1,1,1,0,0,0,0,4,7,2,0,1.5,2
0,qid:992,1,1,0,0,1,1,0,0,0,1,4,9,3,1,1.3,2
1,qid:993,0,0,0,2,1,1,0,1,0,0,4,9,4,1,1.3,2
0,qid:993,0,0,0,2,1,2,0,0,0,3,8,16,4,2,1.5,2
0,qid:994,1,0,0,0,2,4,0,0,0,2,10,19,7,3,1.4,2
1,qid:994,0,0,0,0,2,3,0,0,0,0,5,10,3,1,1.7,2
1,qid:995,1,0,0,2,0,2,0,0,0,0,6,11,3,1,1.7,2
0,qid:995,0,0,1,1,1,3,0,1,0,0,5,13,7,4,1.3,2
0,qid:996,0,0,1,1,2,1,0,0,1,1,6,13,4,1,2.5,4
1,qid:996,0,0,0,1,0,4,0,0,0,1,5,11,3,2,1.3,2
1,qid:997,0,0,0,1,0,1,0,0,0,0,3,5,1,0,1,1
0,qid:997,0,0,0,2,2,3,0,0,0,1,3,11,4,1,2.5,4
0,qid:998,2,1,0,4,2,2,0,0,0,1,6,18,10,4,1.5,2
1,qid:998,0,1,0,1,0,1,0,0,0,0,3,6,2,0,1.5,2
1,qid:999,1,0,2,1,3,1,0,0,0,1,2,11,6,4,2,3
0,qid:999,4,2,2,2,2,1,0,0,1,0,6,21,9,1,2.3,4
0,qid:1000,2,2,5,3,2,0,0,0,0,0,6,20,7,2,2.4,4
1,qid:1000,0,2,2,3,1,0,0,0,1,0,2,11,4,1,1.5,2
